Account_ID,Customer_Name,Age,Gender,City,State,Account_Type,Balance,Branch_ID,IFSC_Code,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Date,Loan_Status,Loan_Amount,Credit_Score,Debit_Card,Net_Banking,Mobile_Banking,Last_Login,KYC_Status,PAN_Number,Aadhar_Number,Email,Phone_Number,Nominee_Name,Account_Open_Date,Interest_Rate,Overdraft_Limit,Account_Status
ACC101501,Rohit Singh,48,Male,Jaipur,UP,Savings,712852.6,BR698,IFSC58135,TXN7974314,Credit,13713.77,2025-10-10,Pending,316628.17,879,Yes,No,No,2023-11-28,Verified,N4EU6DZG3A,798860607847,J5YK9S@bankmail.com,7065491627,Neha Patel,2020-03-09,2.73,158979.68,Active
ACC101502,Anjali Verma,24,Male,Indore,RJ,Savings,760365.75,BR661,IFSC82474,TXN8918521,Debit,12605.27,2023-04-20,Active,345676.44,312,No,Yes,No,2018-04-11,Verified,1SOCCF4MCE,737677445417,T05OXN@bankmail.com,9421498071,Rahul Gupta,2021-04-23,6.19,149891.3,Active
ACC101503,Rahul Gupta,38,Female,Bhopal,UP,Current,969027.35,BR923,IFSC41201,TXN1236443,Credit,23370.69,2024-04-04,Closed,3986.63,567,No,No,Yes,2025-04-09,Verified,PY0I7ZUNAC,122851982931,IAFIU2@bankmail.com,9725785365,Vikas Sharma,2018-04-03,5.91,74010.34,Active
ACC101504,Sneha Patel,20,Female,Pune,MH,Savings,470092.17,BR522,IFSC79202,TXN3902979,Credit,11423.13,2018-09-10,Active,2440.92,665,Yes,No,No,2024-02-24,Verified,ZTUM7CCUD9,966527629720,NY9K6W@bankmail.com,6032222631,Kavya Jain,2020-07-20,2.11,195714.22,Inactive
ACC101505,Anjali Patel,45,Male,Indore,MP,Savings,736448.99,BR942,IFSC51444,TXN8015329,Credit,27965.11,2022-01-08,Pending,70949.88,733,Yes,Yes,No,2020-04-06,Pending,PFIW7OZQDS,154587890806,19A1TX@bankmail.com,6133780893,Sneha Sharma,2021-02-24,2.07,118878.2,Active
ACC101506,Vikas Verma,26,Male,Pune,MH,Savings,151857.22,BR596,IFSC83198,TXN5270793,Credit,7161.63,2018-08-05,Active,436131.73,831,Yes,Yes,Yes,2018-11-09,Verified,ZN7CPDJVNJ,876215986636,1127A3@bankmail.com,7196599199,Neha Sharma,2022-10-10,2.56,120658.63,Inactive
ACC101507,Rahul Kumar,23,Female,Mumbai,DL,Savings,889568.0,BR400,IFSC57599,TXN2352823,Debit,27602.12,2018-12-08,Pending,252716.5,424,No,Yes,Yes,2023-08-01,Pending,2HY8509FWG,399212567192,L8OE5J@bankmail.com,9150605967,Arjun Singh,2020-06-23,6.87,44099.28,Inactive
ACC101508,Anjali Sharma,54,Male,Delhi,MH,Current,760828.56,BR807,IFSC30936,TXN8503581,Credit,34466.21,2021-01-08,Closed,377288.32,690,Yes,No,Yes,2022-03-25,Pending,LR5IYFTOIT,717513331419,7RAXCR@bankmail.com,7053132066,Rahul Kumar,2021-05-24,3.05,123639.19,Inactive
ACC101509,Rahul Kumar,56,Male,Bhopal,DL,Current,821476.08,BR245,IFSC82334,TXN5083484,Debit,8366.0,2021-01-15,Pending,390273.03,547,No,Yes,Yes,2018-11-23,Verified,DC1KJON8VO,305703131868,8GZSHZ@bankmail.com,8951469912,Neha Singh,2024-02-12,6.24,107806.62,Inactive
ACC101510,Amit Kumar,42,Female,Pune,MH,Current,185116.43,BR944,IFSC94032,TXN2427508,Credit,5908.84,2018-08-07,Pending,243251.24,891,Yes,No,Yes,2024-12-13,Verified,IVYWDG8BKR,827617315397,2HHUJS@bankmail.com,9343265093,Kavya Singh,2025-12-25,2.34,164022.76,Inactive
ACC101511,Arjun Kumar,72,Male,Lucknow,DL,Current,119381.23,BR268,IFSC16298,TXN8556517,Debit,7388.5,2026-01-15,Pending,273126.06,375,Yes,No,Yes,2020-04-29,Pending,L9LHEBFHXL,422712121425,4SRQTV@bankmail.com,9295070626,Sneha Singh,2019-12-22,3.49,154903.96,Active
ACC101512,Amit Patel,60,Female,Pune,DL,Current,210831.29,BR236,IFSC33436,TXN1936101,Debit,8816.19,2023-01-24,Closed,83031.05,761,Yes,No,Yes,2025-05-01,Pending,6KYRH7HQJO,127763958677,Q1D9DK@bankmail.com,7061601738,Sneha Gupta,2023-08-31,6.98,115967.45,Inactive
ACC101513,Anjali Verma,26,Female,Mumbai,DL,Savings,612863.48,BR331,IFSC93915,TXN4569028,Debit,28997.7,2018-02-25,Pending,71587.03,452,No,Yes,No,2018-02-10,Pending,TBZIVZU89J,642273504835,OACIP2@bankmail.com,8431168069,Priya Patel,2022-09-11,5.52,30788.49,Inactive
ACC101514,Neha Gupta,27,Male,Jaipur,MP,Savings,104175.03,BR127,IFSC47588,TXN1706180,Credit,49394.93,2021-01-16,Pending,251267.1,380,No,No,No,2025-11-25,Pending,0GIV2AHIPW,376170043918,UE2DHI@bankmail.com,6173295585,Arjun Gupta,2019-02-21,8.56,134311.42,Active
ACC101515,Arjun Singh,19,Female,Jaipur,MP,Savings,915627.66,BR280,IFSC45244,TXN8272572,Credit,41170.59,2020-12-07,Closed,125605.22,886,No,No,No,2018-03-02,Pending,4T2CW9897S,946344099162,G7SM2L@bankmail.com,8177221139,Anjali Verma,2020-04-08,7.78,66670.29,Inactive
ACC101516,Vikas Jain,51,Male,Mumbai,MH,Current,482761.97,BR876,IFSC99155,TXN4537390,Credit,16456.14,2024-09-17,Active,430450.16,525,Yes,No,No,2022-04-10,Verified,ORDPC14EUD,137444198786,CQ9BH2@bankmail.com,9088534620,Sneha Kumar,2018-04-02,6.56,128748.15,Active
ACC101517,Vikas Kumar,40,Female,Delhi,RJ,Current,793556.61,BR601,IFSC41110,TXN5233539,Credit,27474.33,2024-07-14,Closed,180874.22,614,Yes,Yes,Yes,2020-02-04,Pending,BFJOIM8WB3,788809579509,AIMDK2@bankmail.com,9048541448,Rohit Sharma,2026-03-13,6.65,148133.99,Active
ACC101518,Amit Gupta,65,Female,Mumbai,MH,Current,457009.0,BR494,IFSC85172,TXN8618004,Debit,4522.22,2018-07-11,Pending,457210.71,856,Yes,No,Yes,2024-07-04,Pending,FL5URFOD6P,574620989593,6TIDDL@bankmail.com,6775618962,Rahul Patel,2025-03-14,6.49,49431.43,Active
ACC101519,Amit Verma,64,Female,Jaipur,MH,Current,35248.06,BR966,IFSC43390,TXN5267989,Debit,40573.98,2022-03-18,Active,49523.89,652,No,Yes,No,2020-10-30,Verified,XI9ECBHODG,207330248406,E4G6KJ@bankmail.com,9407193466,Anjali Singh,2019-09-10,2.15,42823.15,Active
ACC101520,Neha Jain,61,Female,Indore,DL,Savings,328739.82,BR719,IFSC86203,TXN2656250,Debit,34888.18,2020-11-18,Pending,179087.03,570,Yes,Yes,Yes,2025-10-27,Verified,CS525M8AG3,133149093118,1XY12H@bankmail.com,6172575161,Vikas Jain,2019-01-27,6.31,64079.11,Active
ACC101521,Rahul Verma,41,Female,Indore,DL,Savings,153671.64,BR254,IFSC53784,TXN9443161,Credit,23930.81,2019-05-27,Closed,428559.99,787,Yes,No,Yes,2018-03-01,Pending,81ULNVN6CD,403415667371,WTIV1T@bankmail.com,9151104557,Neha Sharma,2024-10-10,6.31,124446.1,Inactive
ACC101522,Priya Singh,67,Male,Mumbai,UP,Current,5908.7,BR966,IFSC76819,TXN5897787,Credit,28594.76,2022-09-10,Closed,150054.94,362,No,Yes,No,2023-02-04,Pending,VEPEQ3COBW,520560476677,PTV40Z@bankmail.com,7993884452,Priya Sharma,2025-10-04,6.06,69398.54,Inactive
ACC101523,Sneha Kumar,66,Male,Mumbai,MH,Current,780730.68,BR240,IFSC24723,TXN4916813,Credit,2765.19,2020-11-25,Closed,400040.84,685,No,Yes,No,2021-05-30,Verified,NGOSWACRW3,835733966783,N36V3E@bankmail.com,6566725113,Arjun Kumar,2020-03-25,3.4,138983.99,Active
ACC101524,Neha Jain,53,Female,Bhopal,MH,Current,362717.74,BR597,IFSC37069,TXN6162826,Credit,17633.0,2025-12-11,Active,300018.42,454,No,Yes,No,2025-07-04,Pending,A5J5GMWR4X,787298580659,EKJIJ1@bankmail.com,8304755277,Rohit Sharma,2025-05-17,3.59,117804.44,Active
ACC101525,Sneha Patel,73,Male,Delhi,RJ,Current,474793.86,BR284,IFSC69184,TXN2918894,Debit,49214.93,2018-12-28,Closed,206839.82,748,Yes,No,No,2018-12-13,Verified,YG2KE7EGE2,221272817361,5L5V1P@bankmail.com,9146488717,Kavya Gupta,2023-03-21,6.49,71954.11,Active
ACC101526,Neha Verma,43,Male,Bhopal,MP,Current,563845.77,BR390,IFSC78296,TXN5288394,Credit,32375.26,2018-10-11,Closed,300804.92,586,No,Yes,No,2026-02-07,Verified,L2VDJ6TZXC,488695111712,5RXWDT@bankmail.com,8426593516,Anjali Jain,2023-09-28,2.52,187016.24,Active
ACC101527,Sneha Sharma,31,Male,Pune,MH,Savings,391067.79,BR881,IFSC63507,TXN6324848,Credit,27257.78,2022-10-10,Closed,364258.13,695,No,Yes,No,2022-01-09,Pending,4Q6LPM0VSV,116098254667,G3VFKD@bankmail.com,9378141044,Sneha Sharma,2022-05-20,4.77,166001.85,Inactive
ACC101528,Neha Verma,44,Male,Jaipur,DL,Savings,264897.51,BR344,IFSC29620,TXN7278681,Credit,7528.72,2021-01-19,Active,250315.66,364,Yes,Yes,No,2021-09-19,Pending,SIDXUM5VZK,634292475158,LQU2X0@bankmail.com,8147214622,Rohit Sharma,2023-06-06,3.13,31192.08,Inactive
ACC101529,Rohit Patel,33,Female,Bhopal,MP,Current,677845.2,BR764,IFSC20093,TXN8634005,Credit,49805.43,2019-08-20,Pending,212934.28,419,No,No,Yes,2019-08-03,Verified,1K1ENDPP1A,512676274406,6QA9B3@bankmail.com,8346568227,Kavya Kumar,2018-07-05,2.25,48564.89,Inactive
ACC101530,Amit Sharma,51,Female,Delhi,MP,Savings,428872.22,BR766,IFSC23623,TXN2191875,Credit,39849.33,2022-06-02,Closed,419132.89,648,No,No,Yes,2022-06-20,Pending,894J0IQYNP,107273341449,ZXUDOQ@bankmail.com,9290976740,Anjali Kumar,2026-03-13,7.08,83474.34,Active
ACC101531,Neha Jain,56,Male,Mumbai,DL,Current,421833.76,BR646,IFSC29187,TXN1685908,Debit,7068.29,2024-01-20,Active,472142.62,778,Yes,No,Yes,2023-10-27,Verified,2NMZ7K4IL0,667539931104,IIYAPJ@bankmail.com,6888123864,Vikas Verma,2022-05-02,6.8,100289.1,Inactive
ACC101532,Anjali Singh,52,Female,Jaipur,MP,Savings,821922.91,BR600,IFSC32712,TXN5654583,Debit,39300.26,2022-02-07,Pending,3660.97,804,Yes,No,No,2025-06-17,Pending,53LTM89KKB,294451203123,7DB22N@bankmail.com,9263790663,Rahul Sharma,2024-04-22,2.67,93907.35,Inactive
ACC101533,Priya Jain,54,Female,Jaipur,MP,Savings,94571.83,BR688,IFSC61751,TXN9616552,Credit,32782.9,2021-10-05,Closed,323763.97,751,No,Yes,Yes,2019-04-02,Verified,TVDBPLEIHL,969375757714,5TPA6C@bankmail.com,7903956448,Sneha Jain,2020-06-10,7.72,32444.31,Inactive
ACC101534,Neha Jain,43,Female,Pune,MP,Savings,141439.94,BR781,IFSC57741,TXN7377087,Debit,9531.5,2025-09-12,Active,2220.95,312,Yes,Yes,Yes,2022-03-29,Verified,R44KLX18AO,984678303451,J1OT19@bankmail.com,8717493627,Arjun Verma,2022-10-06,8.56,28218.47,Inactive
ACC101535,Arjun Gupta,33,Male,Mumbai,UP,Savings,20977.42,BR274,IFSC10522,TXN2566441,Credit,39880.34,2019-04-06,Active,103617.42,372,No,Yes,No,2025-12-20,Pending,NWR596BCZM,158294896988,LI76E8@bankmail.com,9824615208,Anjali Patel,2023-02-23,7.37,80473.69,Active
ACC101536,Rahul Kumar,73,Female,Bhopal,DL,Current,892285.12,BR366,IFSC76164,TXN2407349,Debit,15005.03,2019-08-06,Closed,24580.56,433,No,No,Yes,2021-04-17,Verified,N00GOZG2GM,610479948628,IANI0M@bankmail.com,9097355325,Sneha Sharma,2022-06-19,8.04,26852.14,Inactive
ACC101537,Rohit Gupta,50,Female,Pune,DL,Savings,351946.93,BR841,IFSC35725,TXN6980350,Credit,36887.97,2020-09-26,Pending,478458.38,343,Yes,No,Yes,2022-04-23,Pending,0IOF6HRH0Y,745710154432,RZU44P@bankmail.com,9789778656,Priya Jain,2020-10-17,3.89,136096.79,Inactive
ACC101538,Sneha Gupta,72,Male,Delhi,MP,Savings,409659.81,BR569,IFSC23376,TXN5674288,Debit,26544.9,2024-03-11,Closed,420292.24,599,No,No,Yes,2024-07-05,Verified,LQQPN7EQ99,976421223625,EU42NJ@bankmail.com,9677354773,Neha Jain,2024-06-14,5.56,16120.86,Active
ACC101539,Sneha Singh,36,Female,Bhopal,UP,Current,291157.1,BR276,IFSC31369,TXN2883666,Debit,14239.65,2022-04-10,Pending,125473.97,590,Yes,No,No,2024-08-14,Pending,9T55W1RMVA,236320973676,DFYTCH@bankmail.com,9001525391,Rohit Sharma,2022-11-27,8.3,146485.7,Inactive
ACC101540,Kavya Patel,27,Male,Pune,UP,Current,603969.71,BR342,IFSC41476,TXN6906189,Debit,45491.92,2019-07-22,Active,44370.77,448,No,No,Yes,2023-09-10,Pending,2W4VG6CKBK,616919652989,6GQCDP@bankmail.com,8877662692,Neha Jain,2022-03-05,7.12,71857.84,Active
ACC101541,Vikas Sharma,35,Female,Jaipur,DL,Savings,373014.64,BR974,IFSC63581,TXN1355218,Debit,31800.35,2020-04-18,Closed,82183.82,842,Yes,Yes,No,2025-09-02,Pending,V4IJDA7H80,116602622125,G5UBZS@bankmail.com,6155340358,Neha Patel,2018-11-12,3.57,164931.93,Active
ACC101542,Anjali Patel,60,Male,Indore,MH,Current,44313.18,BR339,IFSC41128,TXN3652446,Credit,23950.0,2024-08-29,Active,233651.98,302,No,No,No,2022-10-21,Verified,DIQ4WN413D,582790133278,L4SDJH@bankmail.com,8047794768,Vikas Patel,2022-08-25,5.12,111077.59,Active
ACC101543,Rohit Gupta,40,Male,Jaipur,UP,Savings,724651.93,BR552,IFSC37315,TXN9287375,Debit,12742.13,2023-05-24,Closed,131661.05,854,No,Yes,No,2025-08-30,Verified,DRQ84DEV1H,448288936389,FK8RBQ@bankmail.com,7080666642,Kavya Patel,2019-03-10,6.27,190327.78,Active
ACC101544,Kavya Patel,72,Female,Jaipur,DL,Savings,824742.04,BR658,IFSC17240,TXN3127225,Credit,30683.42,2018-12-17,Active,359423.72,337,Yes,Yes,Yes,2024-10-07,Pending,IKFCV4WW09,401412704823,D012RM@bankmail.com,7774866273,Sneha Sharma,2026-02-04,5.15,104587.13,Inactive
ACC101545,Neha Kumar,35,Male,Lucknow,DL,Savings,81689.5,BR417,IFSC82494,TXN7870763,Debit,24186.02,2018-03-31,Closed,104156.09,636,No,No,No,2020-05-25,Verified,JHQOAW0T4I,132378890139,Y67K3Z@bankmail.com,8488986036,Neha Singh,2022-02-22,7.38,177818.68,Active
ACC101546,Arjun Verma,54,Female,Jaipur,UP,Current,734554.81,BR486,IFSC30934,TXN6705466,Credit,14710.58,2020-05-26,Closed,351198.16,816,Yes,No,Yes,2018-06-27,Verified,0U4EPMDFLD,139717491020,1G92JI@bankmail.com,7185652313,Sneha Kumar,2020-04-11,7.03,181671.87,Active
ACC101547,Rohit Singh,51,Female,Jaipur,RJ,Current,286812.93,BR412,IFSC92314,TXN7002971,Credit,15906.54,2018-02-24,Active,151745.83,879,Yes,Yes,No,2022-10-01,Pending,IL0PQI3NCI,865274840003,C2UE7G@bankmail.com,9195472435,Kavya Verma,2025-02-08,5.07,135688.95,Inactive
ACC101548,Arjun Kumar,28,Female,Pune,MH,Savings,501203.71,BR273,IFSC44768,TXN9548222,Debit,37551.13,2021-08-04,Closed,456823.87,499,Yes,Yes,Yes,2025-08-08,Pending,MR8AE4AUL9,311384412918,0Q26G2@bankmail.com,8680746684,Amit Singh,2019-05-26,8.96,166260.81,Inactive
ACC101549,Amit Kumar,22,Female,Pune,RJ,Savings,472385.34,BR669,IFSC30519,TXN8425949,Debit,6572.12,2022-07-04,Closed,13560.82,398,Yes,No,Yes,2020-05-28,Pending,HI29MQUME4,744850656245,V620JD@bankmail.com,8951651048,Anjali Singh,2018-03-02,3.27,145101.62,Inactive
ACC101550,Neha Jain,35,Male,Jaipur,MP,Savings,464927.43,BR112,IFSC61805,TXN3853596,Debit,43373.05,2020-10-26,Pending,361126.28,547,No,Yes,No,2019-07-27,Verified,2LISKORSO3,257159639824,RP1SD4@bankmail.com,7037150330,Sneha Gupta,2022-08-14,7.42,42433.33,Inactive
ACC101551,Arjun Sharma,40,Male,Pune,MH,Current,87017.09,BR384,IFSC94311,TXN7861222,Credit,37057.06,2024-01-04,Active,145378.94,472,Yes,Yes,Yes,2024-11-08,Verified,F6CAGFYW4A,809455732478,PH1HVH@bankmail.com,8398937845,Arjun Jain,2022-07-07,8.71,119021.89,Inactive
ACC101552,Priya Singh,65,Female,Delhi,UP,Savings,266676.49,BR238,IFSC67301,TXN1371460,Credit,34433.79,2021-06-24,Pending,359001.54,590,No,No,Yes,2020-12-28,Pending,FQGL67Y9QP,504665854458,M3JCXE@bankmail.com,8637171587,Neha Patel,2019-03-21,5.01,79260.71,Active
ACC101553,Sneha Gupta,59,Male,Bhopal,RJ,Savings,238965.12,BR203,IFSC30254,TXN3931458,Debit,6980.68,2018-08-28,Pending,142757.97,335,No,Yes,No,2023-03-20,Verified,ZFJFXMI53A,647971199233,FRQTTB@bankmail.com,7263329272,Neha Patel,2024-10-13,4.54,43201.23,Active
ACC101554,Priya Sharma,34,Female,Pune,UP,Current,227922.57,BR250,IFSC37140,TXN6568789,Debit,4799.33,2021-07-31,Closed,188644.26,847,No,No,No,2018-04-29,Verified,3UW9A86OCD,376601245645,9PQ5LW@bankmail.com,8645070145,Kavya Sharma,2024-07-23,3.59,75992.8,Active
ACC101555,Rohit Kumar,39,Female,Indore,MP,Savings,774443.89,BR122,IFSC35713,TXN1114113,Credit,35759.89,2024-02-17,Closed,126893.76,709,Yes,No,No,2020-08-05,Pending,8LIMABNWIT,597488460471,OC58TN@bankmail.com,7800466800,Vikas Kumar,2020-12-20,3.37,28005.79,Active
ACC101556,Priya Kumar,51,Female,Lucknow,MH,Current,253819.47,BR289,IFSC80036,TXN2503429,Debit,2480.27,2024-02-25,Active,363768.87,629,Yes,No,Yes,2023-01-15,Pending,ZGFOW937TN,747833304997,11H78W@bankmail.com,7854985960,Rahul Kumar,2022-08-02,8.83,117140.16,Inactive
ACC101557,Priya Patel,22,Male,Indore,RJ,Savings,223273.82,BR474,IFSC29547,TXN3213247,Debit,36662.97,2024-06-07,Closed,452498.39,544,No,Yes,No,2025-10-31,Verified,KTADDOPUS9,719480596744,O1V7WB@bankmail.com,6366036422,Amit Gupta,2024-05-16,6.26,81433.58,Inactive
ACC101558,Sneha Verma,32,Male,Lucknow,MH,Savings,924350.89,BR899,IFSC65355,TXN2564706,Credit,35458.44,2023-06-29,Pending,336524.27,485,No,No,Yes,2022-08-01,Pending,1YLJLYJ4FF,288800041935,X1K76U@bankmail.com,9039185091,Arjun Singh,2025-11-28,8.89,103984.11,Active
ACC101559,Neha Patel,47,Female,Mumbai,MH,Current,990856.13,BR338,IFSC20084,TXN4464407,Credit,3400.76,2019-02-23,Active,258977.87,327,Yes,Yes,No,2022-10-07,Pending,WQQ7QHZPEU,693042315294,6HMUJL@bankmail.com,7908058632,Neha Singh,2020-07-29,4.14,42404.96,Active
ACC101560,Priya Patel,28,Male,Indore,RJ,Current,21263.52,BR667,IFSC30649,TXN5440208,Credit,26759.02,2021-12-24,Closed,82382.11,442,Yes,No,Yes,2019-08-23,Pending,7U2UB206AM,877522411934,1Y2P47@bankmail.com,9823665185,Anjali Sharma,2018-12-20,5.91,169103.74,Inactive
ACC101561,Amit Jain,24,Female,Bhopal,RJ,Current,370460.06,BR360,IFSC47520,TXN5030658,Credit,4307.6,2021-02-15,Pending,61247.41,383,Yes,No,No,2022-05-03,Pending,UU71BCZ1EB,538662861465,HK3XZB@bankmail.com,8026790739,Rohit Singh,2023-04-05,4.17,179783.78,Inactive
ACC101562,Vikas Sharma,63,Male,Jaipur,MH,Current,218601.12,BR810,IFSC46221,TXN2359037,Credit,1899.18,2018-10-17,Closed,420373.07,564,No,No,Yes,2022-04-13,Pending,97O27UJW4V,414826822430,E71B75@bankmail.com,7997208256,Priya Kumar,2019-08-02,3.31,55088.51,Active
ACC101563,Amit Sharma,34,Male,Jaipur,MH,Savings,743635.03,BR699,IFSC70520,TXN6715394,Debit,11918.69,2024-08-14,Closed,81068.57,596,Yes,No,No,2026-01-03,Verified,VPA75D5SHX,931066623038,K7OP7B@bankmail.com,9105144755,Kavya Jain,2025-09-25,3.33,31368.12,Active
ACC101564,Vikas Sharma,20,Female,Pune,DL,Current,566251.35,BR136,IFSC40878,TXN7390341,Credit,33088.25,2019-07-15,Active,14757.6,442,Yes,No,Yes,2022-03-06,Verified,4EFAOL2PJT,613351103535,NNXJOY@bankmail.com,8497969213,Anjali Patel,2025-08-14,5.31,195574.18,Inactive
ACC101565,Arjun Verma,62,Male,Indore,MP,Current,191444.37,BR250,IFSC37244,TXN9414948,Debit,14341.36,2023-09-18,Active,224388.37,611,Yes,No,No,2018-03-23,Pending,E52SDE1HIV,785480201986,5WHN2Q@bankmail.com,7038054161,Sneha Patel,2022-10-06,6.41,141088.39,Inactive
ACC101566,Sneha Singh,25,Male,Delhi,MH,Current,178857.66,BR715,IFSC46483,TXN3652475,Debit,30486.81,2019-02-04,Active,126975.11,847,Yes,No,Yes,2022-08-02,Verified,C492WBU7SF,891155316228,75MPGW@bankmail.com,8093705838,Anjali Sharma,2023-01-29,2.7,129271.52,Inactive
ACC101567,Priya Jain,43,Female,Bhopal,DL,Savings,697031.17,BR355,IFSC19924,TXN1074267,Debit,27485.23,2024-01-04,Active,63016.71,429,No,No,Yes,2025-07-24,Verified,RMCP8X242H,541427970526,3FKQS1@bankmail.com,7965924624,Arjun Jain,2021-02-18,3.48,109763.75,Inactive
ACC101568,Rahul Gupta,65,Female,Delhi,MP,Savings,650344.52,BR823,IFSC81715,TXN4105659,Debit,4730.43,2025-10-10,Closed,174020.56,495,Yes,No,No,2022-01-17,Verified,QZTO72XIOL,950491629400,Z3PV35@bankmail.com,9828114417,Neha Sharma,2020-04-24,8.59,27135.78,Inactive
ACC101569,Vikas Jain,39,Female,Pune,RJ,Savings,799576.91,BR380,IFSC94841,TXN1426291,Credit,27881.35,2024-01-04,Closed,159224.24,704,Yes,Yes,Yes,2023-05-17,Pending,POYXG0B3BH,568667935843,O4AU8F@bankmail.com,9384350961,Priya Jain,2023-12-12,7.79,136358.76,Inactive
ACC101570,Priya Kumar,58,Female,Jaipur,MH,Savings,666774.19,BR821,IFSC98939,TXN4383254,Credit,37821.75,2025-08-13,Active,367021.04,365,No,No,Yes,2025-01-28,Pending,EK57DSY2ZV,697297965420,9NL5Z3@bankmail.com,9138549126,Rohit Jain,2020-11-08,3.79,86336.51,Active
ACC101571,Vikas Jain,36,Female,Delhi,MH,Current,858258.92,BR972,IFSC85933,TXN1628553,Debit,27670.04,2022-05-20,Active,431016.67,607,No,Yes,No,2023-08-13,Pending,E7LO5CJJCE,175451251271,0C7UBW@bankmail.com,9490812361,Amit Singh,2019-10-23,3.07,93755.59,Inactive
ACC101572,Arjun Kumar,39,Female,Pune,MP,Current,359751.44,BR872,IFSC35546,TXN1959492,Credit,29725.57,2023-02-19,Pending,410833.59,617,No,No,Yes,2025-07-17,Verified,4794DKFY97,431883499223,0A4XSZ@bankmail.com,7196566092,Rohit Jain,2023-12-09,8.01,188652.62,Inactive
ACC101573,Rahul Kumar,19,Female,Bhopal,RJ,Savings,809508.44,BR212,IFSC66835,TXN9955944,Debit,40601.02,2022-10-30,Pending,44145.96,700,Yes,No,No,2019-09-14,Pending,6IZ5JKULND,500038250317,FUWZP0@bankmail.com,7718172671,Neha Singh,2020-11-26,5.03,68838.87,Active
ACC101574,Rahul Sharma,68,Female,Pune,DL,Savings,743170.18,BR610,IFSC86881,TXN1711045,Debit,9329.9,2025-04-13,Pending,323597.46,722,No,Yes,Yes,2025-12-08,Pending,YVKYRPKZ0D,131822299441,MD4Z3E@bankmail.com,8116280487,Rahul Sharma,2024-03-19,8.41,173425.03,Inactive
ACC101575,Anjali Gupta,31,Male,Mumbai,UP,Current,635292.33,BR102,IFSC54697,TXN6995031,Debit,34690.29,2019-03-01,Pending,81966.87,756,No,Yes,Yes,2021-11-02,Verified,WWP21HWQJ2,639806070840,UHAGVO@bankmail.com,8244711529,Priya Verma,2024-06-11,8.06,45114.6,Inactive
ACC101576,Arjun Kumar,63,Female,Lucknow,DL,Savings,223553.2,BR477,IFSC91741,TXN1754084,Debit,27393.34,2020-07-30,Active,332888.33,345,No,No,No,2024-08-10,Pending,L4S5HZHETP,249066186849,39H25W@bankmail.com,8705773805,Kavya Kumar,2019-03-05,8.75,131123.95,Active
ACC101577,Anjali Verma,42,Male,Bhopal,MH,Savings,960665.56,BR483,IFSC23865,TXN9471866,Credit,28856.81,2022-05-17,Pending,338125.63,767,No,Yes,No,2021-04-04,Verified,WJVACP5UN1,458552689976,TUZW19@bankmail.com,7421996461,Arjun Verma,2024-01-14,6.73,50845.0,Inactive
ACC101578,Arjun Sharma,68,Female,Delhi,DL,Current,888907.51,BR296,IFSC72834,TXN5122675,Credit,23487.68,2025-10-13,Active,49839.5,404,Yes,No,No,2022-09-09,Verified,X8WG99KZG1,304622578046,RECE1Y@bankmail.com,9047167612,Arjun Jain,2025-03-06,7.23,196702.83,Active
ACC101579,Kavya Kumar,32,Female,Jaipur,MP,Savings,676901.69,BR988,IFSC75858,TXN1295859,Debit,40782.26,2023-02-03,Active,340664.02,344,No,Yes,No,2023-01-10,Pending,XP1HPW0CI1,602274037187,KJPAIA@bankmail.com,9433819395,Priya Patel,2021-10-30,3.0,81511.88,Inactive
ACC101580,Arjun Verma,34,Male,Mumbai,RJ,Savings,427112.43,BR206,IFSC82971,TXN4462656,Credit,20040.74,2022-01-08,Active,22865.87,856,Yes,No,No,2024-05-25,Pending,DN50C09543,675185627610,TS7HDT@bankmail.com,8552687662,Priya Kumar,2022-11-23,3.52,18112.26,Inactive
ACC101581,Priya Sharma,57,Female,Delhi,MP,Current,838791.41,BR192,IFSC76755,TXN9965917,Debit,13762.61,2020-12-29,Closed,345433.41,463,Yes,No,Yes,2018-03-08,Pending,ZQIVRHVOBK,871098095442,KFQTUF@bankmail.com,8182990902,Priya Singh,2019-02-14,5.86,197530.81,Active
ACC101582,Priya Sharma,43,Male,Jaipur,MH,Current,982037.46,BR754,IFSC73846,TXN8904661,Debit,9129.36,2025-05-13,Closed,210859.79,778,Yes,No,Yes,2022-02-14,Pending,U2QA5HFU99,275664474943,ZBWW05@bankmail.com,7739104519,Kavya Sharma,2024-10-20,8.44,82172.05,Inactive
ACC101583,Kavya Jain,24,Male,Delhi,UP,Savings,571572.7,BR825,IFSC66425,TXN6608263,Debit,9006.53,2021-03-25,Pending,493921.32,830,Yes,Yes,No,2021-08-27,Verified,U45JYA262W,255997878627,CMZ5I2@bankmail.com,9932340819,Priya Patel,2018-04-14,5.54,184764.21,Active
ACC101584,Priya Jain,28,Male,Mumbai,DL,Savings,88341.23,BR852,IFSC13625,TXN3254984,Debit,10725.33,2018-01-05,Active,178596.1,880,No,No,Yes,2025-01-29,Pending,CQBI5CKUPH,947502874449,CM8SF9@bankmail.com,6122575295,Neha Patel,2026-01-24,4.15,180469.61,Active
